,sentence,score,magnitude
499,"Tras la renuncia de Ricardo Roselló https://t.co/X8VfoOsuto #RickyRenuncio     #25Jul
We did this!",0.30000001192092896,0.30000001192092896
500,RT @AnthonyRR91: Y al final #RickyRenuncio.,0.0,0.0
501,Nadie puede contener a un pueblo enaltecido como el de #PuertoRicoSeLevanta Las causas bien cla…,0.4000000059604645,0.4000000059604645
502,"Imposible no sentir felicidad por los puertorriqueños
Madurar es tener sexo sin temor a enamorarte y amar sabiendo que no es sólo coger.",0.800000011920929,0.800000011920929
503,"#25Julio #FelizJueves #RickyRenuncio
el pueblo de Puerto Rico venció 🇵🇷 #RickyRenuncio
RT @SimonGamboaG: Quiero ver a los Artistas Venezolanos siguiendo el ejemplo que sus colegas de #PuertoRico están dando.",-0.10000000149011612,0.10000000149011612
504,"(RikyMartin,Olga T…",0.0,0.0
505,Así mis mo.,0.4000000059604645,0.4000000059604645
506,Un pueblo unido nadie derrota.,0.0,0.0
507,Isla pequeña pero poderosa.,0.800000011920929,0.800000011920929
508,Orgulloso de ser Boricua #puñeta…,0.10000000149011612,0.10000000149011612
509,"https://t.co/cApn2XC9Rq
Never forget the power of unity.",0.699999988079071,0.699999988079071
510,"Today the people of Puerto Rico are victorious 🇵🇷❤️ #RickyRenuncio
RT @radioambulante: Histórico, Puerto Rico.",0.0,0.0
511,Qué lección de ciudadanía y dignidad han dado al mundo.,-0.4000000059604645,0.4000000059604645
512,Impresionante.,0.8999999761581421,0.8999999761581421
513,"🇵🇷  #RickyRenuncio
Por fin no habrán mas HT con puñeta.",0.10000000149011612,0.10000000149011612
514,"#RickyRenuncio
RT @Vg_Camilaa: Puerto Rico’s governor Ricardo Roselló has resigned, effective August 2nd, after 11 days of protests.",0.0,0.0
515,Guess what.,0.0,0.0
516,He won't…,-0.10000000149011612,0.10000000149011612
517,"RT @PuertoricoBts: EL ÚNICO LOOP QUE IMPORTA #RickyRenuncio https://t.co/hRNf39o5aV
Confidently apply and Work for any solid or start up company and feel comfortable using Git on the companies projec…",0.699999988079071,0.699999988079071
518,"https://t.co/Kh4Q4SSEt2
that chihuahua got me crying
RT @xpacagarmenti: Trends Puerto Rico #RickyRenunció número 1 #WandaRenuncia número 3
Momento Histórico 🇵🇷  #VeranoDel19 #RickyRenuncio  https://t.co/CWNDmTiEy2
RT @FelipePoveda: Muchas diferencias  #RickyRenuncio https://t.co/YvXZ0w2Wo4
ATTACKING/OPPOSING @realDonaldTrump actIvates #BadKarma  #Mueller is EXHIBIT A  The guy has become a  WALKING ZOMBI…",-0.4000000059604645,0.4000000059604645
519,"https://t.co/SgsVLbcBbz
RT @yunglxrdd: I’m not crying, you’re crying https://t.co/DVCOUOVY0e
Coming up on today's #AM2DM:  ✔️ @andreagonram discussing #RickyRenuncio ✔️ @pdmcleod talking the Mueller hearing…",0.10000000149011612,0.10000000149011612
520,"https://t.co/E6LMnj0g0S
RT @10NewsWTSP: Florida's Senators @SenRickScott &amp; @marcorubio have reacted to the #PuertoRico #RickyRenuncio announcement.",0.0,0.0
521,https://t.co/6b…,0.10000000149011612,0.10000000149011612
522,RT @PedroJulio: ¡El Ricky que SÍ nos representa!,0.0,0.0
523,Gracias @ricky_martin por enarbolar épicamente las banderas del orgullo LGBTTIQ y la mon…,0.8999999761581421,0.8999999761581421
524,"Muchachaaaa
Buenos díasssssssss #RickyRenunció que felicidad
RT @YamianC: Cuando Wanda Vázquez se convierte la nueva Gobernadora...",0.30000001192092896,0.30000001192092896
525,#PuertoRico #RickyRenuncio #WandaVazquez #WandaRenuncia https://t.c…,0.10000000149011612,0.10000000149011612
526,"RT @StevenCanals: #PuertoRico 🇵🇷 ✊🏾 https://t.co/aV7TPwJSpw
The power of the PEOPLE ✊🏽
One down, more to go.",0.5,0.5
527,#rickyrenuncio but we still have #lajunta #WandaRenuncia #SchatzRenuncia  All of them need to go.,0.0,0.0
528,RT @dw_espanol: #PuertoRico amanece celebrando la renuncia de Roselló  Nuevas manifestaciones celebran la salida del gobernador Ricardo Ros…,0.6000000238418579,0.6000000238418579
529,RT @Lucas_EscobarC: #RickyRenunció y Bad Bunny volverá a retomar su carrera musical.,0.0,0.0
530,Puerto Rico está de fiesta 🇵🇷 el reguetón está de fies…,0.10000000149011612,0.10000000149011612
531,"RT @INFAMOUSBOUL: The Fucking Mood Dawg #RickyRenuncio #WandaRenuncia https://t.co/3wIYmknbMZ
Tema del día y marca para toda la vida.",-0.5,0.5
532,"#RickyRenuncio #WandaRenuncia https://t.co/dWNYSNyMNR
Puerto Rico puede y nosotros no.",-0.20000000298023224,0.20000000298023224
533,RT @AliasMalula: Un triunfo del pueblo de Puerto Rico después de 12 días consecutivos exigiendo la renuncia del gobernador Rosello.,-0.30000001192092896,0.30000001192092896
534,!Si se…,0.0,0.0
535,@TheRickWilson You weren't joking.,-0.20000000298023224,0.20000000298023224
536,Everything Trump touches really does die.,0.30000001192092896,0.30000001192092896
537,"#RicardoRossello #RickyRenuncio  https://t.co/eEDd1ufY4y
RT @keilagalarza: 🇵🇷❤️👏🏻 https://t.co/dTc2mO9pNX
RT @fran_afro: Hoy es una fecha histórica.",0.30000001192092896,0.30000001192092896
538,Nunca he estado tan orgulloso de ser boricua!,0.0,0.0
539,🇵🇷 #RickyRenuncio @salonboricua https://t.co/aC2hq…,0.10000000149011612,0.10000000149011612
540,"RT @jennbuen: VIVA PUERTO RICO 🇵🇷  US mainland, take note.",0.0,0.0
541,Our brothers and sisters made their voices heard.,0.10000000149011612,0.10000000149011612
542,It is our turn #ImpeachDonaldT…,0.0,0.0
543,"A este, una victoria le descarriló la cordura.",0.10000000149011612,0.10000000149011612
544,Cree que el vinagre es whisky.,0.20000000298023224,0.20000000298023224
545,"¿Por qué no mencionas que hay que ir… https://t.co/9x25XPCUPH
Mis respetos al pueblo de Puerto Rico desde Argentina.",0.5,0.5
546,"#AsíSeHace  #RickyRenuncio  https://t.co/4epKH5Lc4I
RT @Monjavandalica: Leo todo lo que expresan los boricuas y me lleno de emoción, esperanza y fortaleza.",0.699999988079071,0.699999988079071
547,Si ellos pueden nosotros también.,0.0,0.0
548,N…,0.0,0.0
549,DONT GIVE UP!,-0.20000000298023224,0.20000000298023224
550,TODAY IS VICTORY DAY  Post Link: https://t.co/l3ZsA9ewuL  #ThursdayMotivation #FelizJueves #Youngjae…,0.0,0.0
551,"https://t.co/xyQy0p0eNA
YES❣
¡Momento histórico!",0.800000011920929,0.800000011920929
552,Lo que podemos lograr al unirnos como pueblo y abogar por un mejor gobierno y un mejor futuro…,0.5,0.5
553,"https://t.co/H4NEsSN6MT
So beautiful!",0.800000011920929,0.800000011920929
554,"#RickyRenuncio
Cuando ya reaccionamos fue muy tarde, no teníamos luz, agua, gas, medicinas ni alimentos ...",-0.5,0.5
555,Ya el régimen se había…,0.20000000298023224,0.20000000298023224
556,"https://t.co/YWnXg3qtJF
RT @LosRiveraD: Esto es solo la primera victoria, SEGUIREMOS LIMPIANDO LA CASA 🧹🧹🧹🧹🧹 #RickyRenunció
RT @ReporteYa: #25Jul  #RickyRenuncio Las lecciones que deja Puerto Rico  1.",-0.699999988079071,0.699999988079071
557,"No le dejes pasar ni una a ningún político, ni líder, ni nada…",0.0,0.0
558,RT @Motinsitepegas: Luego de que Rosselló renunciara apareció Fonsi para montarse en la guagua y tratar de coger pon.,-0.4000000059604645,0.4000000059604645
559,¿Cómo se le llama a…,-0.20000000298023224,0.20000000298023224
560,"Siempre dije que ese refrán de que la juventud está perdida no nos tocaba, somos la generación del yo no me dejo pu…",-0.8999999761581421,0.8999999761581421
561,"https://t.co/ZkeKXX5wxq
RT @vagoonart: MIRA LO QUE ERES CAPAZ DE HACER CUANDO TE UNES, PUERTO RICO 🇵🇷 ✊🔥  El 24 de julio de 2019  a las 11:23pm el gobernador de Pu…",0.0,0.0
562,RT @OyeGustavoTello: Felicidades Puerto Rico!,0.699999988079071,0.699999988079071
563,🇵🇷 #RickyRenunció 😃👊💥  ¿Qué se siente?,0.6000000238418579,0.6000000238418579
564,"🥺
Yooo it worked!!!",0.699999988079071,0.699999988079071
565,Viva Puerto Rico!!!,0.0,0.0
566,Protest works!!!,0.0,0.0
567,"#RickyRenuncio #RickySeFue #PR 🇵🇷 @veroconplatanos @kpYES https://t.co/Jkhp7rTLfn
RT @AlyalJB: Se fue!!!!!",0.0,0.0
568,"#RickyRenuncio
RT @culturaprofetic: #rickyrenunció .",0.0,0.0
569,Hoy es un día que marcara nuestra historia de una manera positiva.,0.5,0.5
570,Le dejamos saber al gobierno que s…,-0.5,0.5
571,RT @luislegrand: Fatality!,0.0,0.0
572,"#RickyRenuncio https://t.co/iSNkZxP8F9
¡El pueblo de Puerto Rico está de fiesta!",0.30000001192092896,0.30000001192092896
573,"¡Lo logramos!🇵🇷✨🔥❤️ #RickyRenuncio  #RickySeFue  #RickyTeBotamos https://t.co/8A7ZJrBeRD
Wow, s/o to Puerto Rico, incredible resilience   #RickyRenunció
Yes!",0.8999999761581421,0.8999999761581421
574,Let's DO it.,0.800000011920929,0.800000011920929
575,I protested the Vietnam War and Civil Rights in the (nineteen) 60s.,0.0,0.0
576,"We did it then, and we can d…",0.30000001192092896,0.30000001192092896
577,"https://t.co/UwkQKIMUs0
#RickyRenuncio Los pueblos despiertan de las pesadillas de las mentiras de sus gobernantes y al llegar tocar la rea…",-0.10000000149011612,0.10000000149011612
578,"https://t.co/NscjqrEQS1
Fiesta en Puerto Rico 🇵🇷: el gobernador @ricardorossello cambia su postura de hace unos días y opta por la renuncia…",0.0,0.0
579,"https://t.co/IU8pJSqWes
RT @lgbtpr: ¡HISTÓRICO!",0.0,0.0
580,Victoria para el pueblo de Puerto Rico.,0.0,0.0
581,🇵🇷✊ @ricardorossello anuncia su renuncia.,-0.10000000149011612,0.10000000149011612
582,#BREAKING #ULTIMAHORA #RICKYRENU…,0.10000000149011612,0.10000000149011612
583,"RT @leandrareports: Moment when protesters found out #RickyRenunció https://t.co/hHUofKUY9l
RT @gH0uLVA: We really fucking did it.",-0.4000000059604645,0.4000000059604645
584,"#RickyRenuncia #RickyRenunció #RickySeFue https://t.co/nEPqWG38HR
“This is a victory for the poor; for the Maria victims.",-0.4000000059604645,0.4000000059604645
585,This is a victory for everyone that has been let down by th…,0.4000000059604645,0.4000000059604645
586,"https://t.co/8Yra5LqjUR
24 de julio 2019- because when people come together in the name of decency, dignity and integrity all sorts of beau…",0.6000000238418579,0.6000000238418579
587,"https://t.co/PhaxEPdfal
#RickyRenuncio #RickySeFue #RickyTeBotamos #RickyDictador #RickyLeaks #RicardoRossello https://t.co/dQXuBOc6eL
Ya no nos interesa tus comentarios pai' metete tus palabras por el joyo des-pa-cito
RT @goldocapsula: Examenes de historia de PR 2045:  Para los tiempos de la revolución 2019, el renombrado reportero Kefrén Velázquez utiliz…",-0.20000000298023224,0.20000000298023224
588,"RT @Garfieldmary: Buenos dias Daniel, En la unión esta la fuerza, Le toca a nuestra Venezuela....",-0.20000000298023224,0.20000000298023224
589,Venezuela LIBREEEEEEE☕️👏👏👏👍✨🌈 https://t.c…,0.5,0.5
590,RT @YadiraDumet: Este es sólo el comienzo en que la gente de #PuertoRico toma las riendas en el asunto y dice BASTA con la corrupción y col…,-0.699999988079071,0.699999988079071
591,RT @JUANCAELBROKY: Admiración por el pueblo de Puerto Rico🇵🇷 gracias a la presión social y a la acción colectiva lograron hacer que renunci…,0.699999988079071,0.699999988079071
592,I thought Puerto Rico would have a governor that looked like them until I saw #RickyRenuncio .,-0.10000000149011612,0.10000000149011612
593,Now y'all have…,0.10000000149011612,0.10000000149011612
594,"https://t.co/uSJIHjLEfG
RT @silvinoedward: “Para hacernos parar, no hay suficiente gas.",-0.4000000059604645,0.4000000059604645
595,Porque los que no tenemos miedo somos más” @SkepticMusica #RickyRenunció 🇵🇷…,0.0,0.0
596,So encouraging to see peaceful protesting being successful.,0.8999999761581421,0.8999999761581421
597,Go Puerto Rico!,0.0,0.0
598,You did it!,0.0,0.0
599,"#RickyRenuncio #RickySeFue
RT @Samynemir: Boricuas en NYC!",0.0,0.0
600,Viene vamos a celebrar en Union Sq mañana después de las 5pm!,0.6000000238418579,0.6000000238418579
601,Lo logramos!,0.699999988079071,0.699999988079071
602,Viva Puerto Rico!,0.10000000149011612,0.10000000149011612
603,🇵🇷  #RickyR…,0.20000000298023224,0.20000000298023224
604,RT @JoeM_136: The moment...,0.0,0.0
605,"#RickyRenunció https://t.co/YqIGcC3UPK
Protestar pacíficamente funciona y en Puerto Rico se comprobó de forma inequívoca.",0.20000000298023224,0.20000000298023224
606,#RickyRenunció…,0.10000000149011612,0.10000000149011612
607,"https://t.co/SDdXrCcuFJ
SALIMOS A LA CALLE, A GRITAR, A PROTESTAR, A RECLAMAR LA RENUCIA DEL GOBERNADOR MAS INEPTO DE NUESTRA HISTORIA!",0.699999988079071,0.699999988079071
608,Y L…,0.10000000149011612,0.10000000149011612
609,"https://t.co/TPYCoc7vyC
Mientras unos se enaltecieron, otros perdieron.",-0.699999988079071,0.699999988079071
610,Y viendo los comentarios a este tweet de @LuisFonsi (qué están muy…,-0.10000000149011612,0.10000000149011612
611,"https://t.co/Lsdo3Wxi2u
¿Cómo se cura la angustia?",0.20000000298023224,0.20000000298023224
612,"#RickyRenuncio
#WandaRenuncia #WandaVazquezCorrupta #RickyRenuncio
RT @andreagonram: I’ll be on @AM2DM this morning talking about the resignation of Gov.",0.0,0.0
613,Ricardo Rosselló and what #RickyRenunció means for P…,0.0,0.0
614,"Only if it also sent Pence away too
Que chingón!",0.10000000149011612,0.10000000149011612
615,"A ver si algo de esto le aprendemos
100%
Guao.",0.8999999761581421,0.8999999761581421
616,Incredible pero que buena noticia @RicardoRosello con tu renuncia le devuelves la dignidad al pueblo Boricua.…,0.30000001192092896,0.30000001192092896
617,"https://t.co/z6viPYxfUG
💪🏽
RT @estenoesbrian: #WandaRenuncia #WandaVazquezCorrupta #RickyRenuncio https://t.co/mkQfqN8gXd
#RickyRenuncio #PuertoRico ❤🇵🇷 @AnaTeresaToro https://t.co/YohhX8Ex1E
RT @karjasfue: WAY TO GO PUERTO RICO 👏🏽👏🏽🙌🏽 #RickyRenunciaAhora https://t.co/HcBRQnYfrw
El no se dio por vencido..",0.4000000059604645,0.4000000059604645
618,"🎶
RT @magdieltv: Traté de decir un cojon de cosas bien duras que me llegaron a la mente, pero lo único que me salió fue esto.",-0.800000011920929,0.800000011920929
619,#RickyRenuncio…,0.10000000149011612,0.10000000149011612
620,"i would but would need someone to care for my autistic daughter she has to be supervised 24/7
RT @caranilorac: Nicaragua y Venezuela, ahora son ustedes!",0.20000000298023224,0.20000000298023224
621,"❤️ https://t.co/mxdZkHFUZ8
RT @PuertoRicoPUR: “This is a victory for the poor; for the Maria victims.",-0.10000000149011612,0.10000000149011612
622,This is a victory for everyone that has been let down by the gov…,0.30000001192092896,0.30000001192092896
623,"RT @GOquendo05: Ahora sólo espero que el documental de esto sea mejor que After María, maldito seas Nerflix!",0.4000000059604645,0.4000000059604645
624,"#RickyRenunció
RT @AppDemography: Wanda Vazquez se negó a investigar lo de Unidos por Puerto Rico y las alegaciones de los Maldonado.",0.0,0.0
625,https://t.co/fIopmb3…,0.10000000149011612,0.10000000149011612
626,RT @shariel_rod: Honestly brings tears of joy to my eyes.,0.699999988079071,0.699999988079071
627,"https://t.co/CfHRDUE2TV
#RickyRenunció pero falta la carta!",0.0,0.0
628,"#WandaRenuncia https://t.co/ixPs0ufOWF
No me imagino la felicidad de mis amigos de Puerto Rico, sueño con alguna vez esto para mi país❤ #RickyRenuncio
RT @ReporteYa: #25Jul  #RickyRenuncio Las lecciones que deja Puerto Rico  3.",0.30000001192092896,0.30000001192092896
629,No esperes instrucciones de políticos opositores  El venezolan…,-0.699999988079071,0.699999988079071
630,Yes!,0.30000001192092896,0.30000001192092896
631,"👌🇵🇷❤
Que más que claro, jamas se volverá a abusar de el pueblo de PR.",0.6000000238418579,0.6000000238418579
632,PR se levantó.,0.0,0.0
633,"💪🏼 #RickyRenuncio https://t.co/P2QiP0WUTJ
RT @RitchieTorres: This is what a movement powered by people, &amp; youth in particular, looks like &amp; achieves.",0.10000000149011612,0.10000000149011612
634,You can feel the joy &amp; yearning…,0.800000011920929,0.800000011920929
635,"RT @lorraine7matos: Que recuerden este 24 de julio como ejemplo de que los politicos son NUESTROS EMPLEADOS y cuando es para afuera, es fue…",0.0,0.0
636,Las mejores revoluciones son aquellas donde no suena un tiro.,0.6000000238418579,0.6000000238418579
637,A todos los que protestaron a su manera y entendieron…,0.4000000059604645,0.4000000059604645
638,"https://t.co/Iv4pkeikcq
YO!",0.20000000298023224,0.20000000298023224
639,Good morning to everyone except @ricardorossello @PrimeraDamaPR.,0.699999988079071,0.699999988079071
640,You shall vacate our #Fortaleza immediately.…,0.30000001192092896,0.30000001192092896
641,"https://t.co/bc90y9vRu4
Gracias @DanielHabif por tus palabras de aliento, Por estar al dia a dia con nosotros, Mexico uds si pueden.",0.5,0.5
642,"✊🏽
RT @JohannVera1: Tan pero tan feliz por mi gente de Puerto Rico !!!",0.4000000059604645,0.4000000059604645
643,"Que increíble lo que hace la unión, la perseverancia y el trabajar junt…",0.8999999761581421,0.8999999761581421
644,RT @angelcotto7_: Por si no les quedó claro no vamos a aceptar corruptos tomando el poder.,-0.5,0.5
645,#WandaRenuncia…,0.10000000149011612,0.10000000149011612
646,Maybe.,0.0,0.0
647,"If that occurred in conjunction with a #GeneralStrike
This is dope af congrats to Puerto Rico
RT @frocio2018: QUE NO SE LES OLVIDE QUE LXS PATXS Y LXS TRANS ESTUVIMOS EN PIE DE LUCHA VISIBLEMENTE Y CON ORGULLO.",0.5,0.5
648,QUE LA IMAGEN DE RICKY…,0.0,0.0
649,RT @AltRockyNPS: Bad news: Robert Mueller isn't going to save us.,-0.6000000238418579,0.6000000238418579
650,"Enacting justice is hard work, and while the idea of Robert Mueller doing…",0.4000000059604645,0.4000000059604645
651,Que su lucha nos sirva de ejemplo.,0.10000000149011612,0.10000000149011612
652,"👏👏👏
RT @PEPEGAMERPR: All Puerto Rico 🇵🇷🔥 #RickyRenuncio.",0.30000001192092896,0.30000001192092896
653,"https://t.co/y3DQNCIN9W
RT @AlanEmi22384024: #RickyRenunció Ex Gobernador* Felicidades Puerto Rico Abrazos desde México ❤️🤠 https://t.co/IoY9MXXtDe
#RickyRenuncio TREMENDA diferencia ??",0.699999988079071,0.699999988079071
654,El minst renunció × q el pueblo Prt R se unio y exigió su salida por declarac…,0.10000000149011612,0.10000000149011612
655,"https://t.co/RzFxRxziNX
RT @davisjewel_: #RickyRenuncio !!!!",0.0,0.0
656,RT @votolatino: Puerto Rico...you showed the rest of us how to get the job done.,0.0,0.0
657,"#RickyRenuncio https://t.co/LHHVU8Ueni
Sin armas, sin heridos de gravedad y sin muertes, Ricky.",0.0,0.0
658,"A pesar de todo el daño que nos hiciste, somos tan buenos…",0.20000000298023224,0.20000000298023224
659,"https://t.co/LkB6FGejut
RT @jibara_boricua: #RickyRenuncio pero #QUESEVAYANTODOS https://t.co/CUaO6kumkw
#RickyRenuncio  Somos más!!!",0.5,0.5
660,"https://t.co/64jNrFd5R8
RT @EmmanuelDeJe1: A buscar pauta pa’ otro lado amigo https://t.co/c25sfzuyIu
Absolutely.",0.10000000149011612,0.10000000149011612
661,"#SOSAmerica2019
@DanielHabif Demostramos que somos raza brava #proudboricua #RickyRenuncio  🇵🇷
Asho si bien cabron🔥🇵🇷 #RickyRenuncio #RickySeFue esto es un NUEVO PUERTO RICO🇵🇷🇵🇷🇵🇷🇵🇷
🇵🇷💪🏽❤️ #RickyRenuncio
No somos los mismo de antes.",0.30000001192092896,0.30000001192092896
662,Al fin volvimos a ser luchadores en conjunto.,0.30000001192092896,0.30000001192092896
663,#vivapuertorico.,0.0,0.0
664,"#RickyRenuncio https://t.co/2TqOvNCpxq
RT @medicineskink: OH OH OH FUCK YEAH https://t.co/v211MP2ARH
TODAY IS VICTORY DAY  Post Link: https://t.co/ytFnRLfqzE  #ThursdayMotivation #FelizJueves #Youngjae #ประชุมสภา…",0.0,0.0
665,"https://t.co/3fuwOC05PL
ESO ‘E PUÑE.",0.0,0.0
666,"#WandaRenuncia #SchatzRenuncia #RickyRenunció
Aprende Chile !!",0.800000011920929,0.800000011920929
667,"¡Que no haya duda, otro Puerto Rico es posible!",0.20000000298023224,0.20000000298023224
668,Sigamos luchando para q nadie nos arrebate la primavera q tod@s hem…,0.4000000059604645,0.4000000059604645
669,"https://t.co/AQBd9pI5t3
RT @GuardianDePeron: #EvaPeron Siglo21 ejemplo de lucha/ @padrepepe @oscar_ojea #Argentina #Peron @sergiounac @JuanManzurOK @omarperotti @A…",0.0,0.0
670,RT @loveed14: ¡Hicimos historia!,-0.10000000149011612,0.10000000149011612
671,We change our history!,0.10000000149011612,0.10000000149011612
672,"#RickyRenuncio https://t.co/xdtnDdhRq8
RT @MapisIregui: Respeto y admiración, el pueblo no se cansó.",0.8999999761581421,0.8999999761581421
673,"Lo lograron Puerto Rico 💪🏼💪🏼💪🏼 #RickyRenunció
RT @fantasfico: #RickyRenunció but this isn’t over!",0.30000001192092896,0.30000001192092896
674,Wanda Vázquez has been protecting @ricardorossello’s corruption her whole term.,-0.10000000149011612,0.10000000149011612
675,You’re…,0.0,0.0
676,"RT @JMercadoPIP2012: ¡Que no haya duda, otro Puerto Rico es posible!",0.0,0.0
677,Sigamos luchando para q nadie nos arrebate la primavera q tod@s hemos…,0.4000000059604645,0.4000000059604645
678,"Los comentarios
Es decir que el caso Venezuela no se compara con el de Puerto Rico ,aqui pasa todo lo contrario que allá,,el pueblo…",-0.20000000298023224,0.20000000298023224
679,"https://t.co/u1IXGjc9Ju
I can’t afford to so no but I’ll be there on the weekend for sure
RT @GabeteMarie: Les venía advirtiendo que este día llegaría…",-0.30000001192092896,0.30000001192092896
680,"#RevolucionMaricona   #RickyRenuncio https://t.co/qdBbp8NKq0
RT @ConcreteRosex3: Por fin!",0.5,0.5
681,"🇵🇷 https://t.co/6PPDY0FFgd
#RickyRenuncio y mi código #javascript corrió.",0.8999999761581421,0.8999999761581421
682,DONT GIVE UP!,-0.20000000298023224,0.20000000298023224
683,TODAY IS VICTORY DAY  Post Link: https://t.co/Sq7D4q4jzK  #ThursdayMotivation #FelizJueves #Youngjae…,0.0,0.0
684,"https://t.co/DkThd2Vfhj
RT @Shaira1210878: Sí, lloré de felicidad.",0.699999988079071,0.699999988079071
685,Algún problema?????,0.30000001192092896,0.30000001192092896
686,"#rickyrenunció #RickyTeBote
RT @milaneerossi: Nuestra triunfo NO TE INCLUYE.",0.10000000149011612,0.10000000149011612
687,"https://t.co/6mxsm29KDj
RT @luisbremer: ""Lo logramos en paz, marchando en las calles"" dice @ricky_martin que movilizó millones de personas y logró la renuncia del…",0.20000000298023224,0.20000000298023224
688,"RT @bgarayuat: 24 de julio 2019- because when people come together in the name of decency, dignity and integrity all sorts of beautiful, po…",0.699999988079071,0.699999988079071
689,"Oficialmente: verano 2019 &gt; verano 2016 #RickyRenuncio
Cabrón el nivel de retardacióm mental es otro, solo quería q se rieran conmigo
RT @geovapc: Miren las respuestas a este Tweet, que mal le fue a Fonsi 😩 https://t.co/H4QFV9WKS6
Sí, sólo por maltratar así el español debió renunciar este señor.",-0.30000001192092896,0.30000001192092896
690,RT @Madeleon73: It was inspiring to see more than a million Puerto Rican’s from all backgrounds marching for respect and peacefully overtur…,0.699999988079071,0.699999988079071
691,Que bueno!,0.800000011920929,0.800000011920929
692,Y si renuncia Duque !,0.10000000149011612,0.10000000149011612
693,"Colombia, estaría aliviada.",0.0,0.0
694,"RT @leandrareports: Old San Juan basically turned into a huge reggaeton party *plays Te Boté* #RickyRenunció  https://t.co/hQ1aKiMaN0
Boricua 🇵🇷 hablando y actuando sin violencia se resuelve todo.",-0.20000000298023224,0.20000000298023224
695,"https://t.co/JXMGJMXU3M #Rickyrenuncio #vamospormaspuertorico #RickySeFue
Hoy quiero celebrar que #RickyRenuncio
RT @marieee_5: No wars.",-0.10000000149011612,0.10000000149011612
696,No burning down a country.,0.4000000059604645,0.4000000059604645
697,We accomplished what we wanted.,0.6000000238418579,0.6000000238418579
698,We were heard.,0.0,0.0
699,Y GANAMOS PUÑETA #RickyRenunció https://t…,0.10000000149011612,0.10000000149011612
700,RT @shaggydelvalle: .@SiempreEsLunes_ ese es Yolsh?,0.0,0.0
701,"https://t.co/sFpHZ7W4e2
#RickyRenuncio #vivaelELA #constitucionela #constituciopr #25dejulio https://t.co/z3hwwUldBB
RT @TelemundoNews: @ricardorossello “Hoy les anuncio que estaré renunciando al puesto de gobernador efectivo el viernes, 2 de agosto del 20…",-0.10000000149011612,0.10000000149011612
702,"RT @Luis_Enrique36: We Won, we made History!!!",0.20000000298023224,0.20000000298023224
703,"#RickyRenunció https://t.co/XVQ06wa2KE
RT @z_isabelle24: TO DO LIST:  - Ricky Rosselló ✅ - Wanda Vázquez - Tata Charbonier - Rivera Schatz  VAMOS POR USTEDES.",0.5,0.5
704,ESTO APENAS COMIENZ…,-0.4000000059604645,0.4000000059604645
705,RT @emelemely: En toda seriedad.,0.30000001192092896,0.30000001192092896
706,"No puedo creer q tardaron 24 horas, grabaron 3 videos y eso fue la mejor versión.",-0.10000000149011612,0.10000000149011612
707,Ese editor deberia renun…,-0.4000000059604645,0.4000000059604645
708,La primera victoria de muchas.,0.30000001192092896,0.30000001192092896
709,"#RickyRenunció #WandaRenuncia #VeranoDel19
RT @ellle_em: #RickyRenuncio 's resignation shows that SUSTAINED MASS PUBLIC ACTION IS EFFECTIVE
We need this on the mainland.",0.800000011920929,0.800000011920929
710,"RT @siriapplebees: Nigeria see your mates https://t.co/FvX05blWqP
RT @SinEmbargoMX: Residente, Bad Bunny y Ricky Martín celebran con el hashtag #RickyRenunció por la renuncia de Ricardo Rosselló como Gober…",-0.30000001192092896,0.30000001192092896
711,RT @YampiBaby: Esto es puerto rico !!!,-0.10000000149011612,0.10000000149011612
712,ya entienden el porque nos dejamos sentir en el mundo ???,0.10000000149011612,0.10000000149011612
713,"https://t.co/oHN2mSOYII
RT @JeanPiMora: VIENEEEE PUÑETA LA PAUTA POR MI GENTE DE LA FIEBRE PR TE AMOO🇵🇷✊🏼🔥 #RICKYRENUNCIO SOMOS LA PRESIONN!!!!!",0.5,0.5
714,https://t.co/RVmDE…,0.10000000149011612,0.10000000149011612
715,Duro Mi Hermano @Darkiel_Omar  Todos Unidos Se Hacen Muchas Cosas 👍👍👍💪💪.,0.8999999761581421,0.8999999761581421
716,Felicidades Mi Gente De #PUERTORICO. ....…,0.8999999761581421,0.8999999761581421
717,"https://t.co/9UToKiSKom
RT @NataliaRiveraG7: Mi mamá hablando mal de los milenios y generación z porque logramos nuestro objetivo ✊🏽🇵🇷 tengo náuseas😷🤮 ¿Alguien más…",0.0,0.0
718,"Yay
This is what happens when the people come together to force the hand of the government to act on their will.",0.30000001192092896,0.30000001192092896
719,We on…,0.10000000149011612,0.10000000149011612
720,"https://t.co/ExkLIHYDcd
#Petare #RickyRenuncio  No entiendo como logran conseguir los ""terroristas"" mas súper ""peligrosos"" dentro de Venezu…",-0.30000001192092896,0.30000001192092896
721,"https://t.co/kRBYcHdtwA
RT @normadesdepr: Vamos a apoyar a esos comerciantes que casi lo pierden todo.",0.0,0.0
722,Propongo un compraton en viejo san juan https://t.co/Xy7mbne…,0.4000000059604645,0.4000000059604645
723,RT @estenoesbrian: En Blanco y Negro con Sandra: Documentos revelan Wanda Vázquez violó la ley: https://t.co/gU4NkeX9Bc #WandaRenuncia #Ric…,0.0,0.0
724,The people of Puerto Rico are teaching us what true resistance looks like.,0.20000000298023224,0.20000000298023224
725,Congratulations!,0.5,0.5
